entry_time,exit_time,direction,entry,sl,tp,exit_price,pnl,result,risk_pts,month
2025-08-14 08:50:00+00:00,2025-08-14 09:05:00+00:00,SELL,121601.5,121701.5,121451.5,121701.5,-100.0,SL,100.0,2025-08
2025-08-14 10:15:00+00:00,2025-08-14 10:25:00+00:00,BUY,121709.0,121609.0,121859.0,121609.0,-100.0,SL,100.0,2025-08
2025-08-14 11:55:00+00:00,2025-08-14 12:15:00+00:00,BUY,120933.5,120833.5,121083.5,120833.5,-100.0,SL,100.0,2025-08
2025-08-14 12:30:00+00:00,2025-08-14 12:35:00+00:00,SELL,120427.5,120427.5,120277.5,120277.5,150.0,TP,0.0,2025-08
2025-08-14 15:40:00+00:00,2025-08-14 15:45:00+00:00,BUY,118254.0,118154.0,118404.0,118154.0,-100.0,SL,100.0,2025-08
2025-08-14 17:20:00+00:00,2025-08-14 17:25:00+00:00,BUY,117922.0,117822.0,118072.0,118072.0,150.0,TP,100.0,2025-08
2025-08-14 18:25:00+00:00,2025-08-14 18:35:00+00:00,BUY,117813.0,117713.0,117963.0,117963.0,150.0,TP,100.0,2025-08
2025-08-14 19:20:00+00:00,2025-08-14 19:25:00+00:00,BUY,118188.0,118088.0,118338.0,118338.0,150.0,TP,100.0,2025-08
2025-08-14 21:10:00+00:00,2025-08-14 21:20:00+00:00,BUY,118098.5,117998.5,118248.5,117998.5,-100.0,SL,100.0,2025-08
2025-08-14 23:45:00+00:00,2025-08-14 23:50:00+00:00,BUY,118474.5,118374.5,118624.5,118374.5,-100.0,SL,100.0,2025-08
2025-08-15 00:20:00+00:00,2025-08-15 00:30:00+00:00,SELL,118177.5,118277.5,118027.5,118027.5,150.0,TP,100.0,2025-08
2025-08-15 03:05:00+00:00,2025-08-15 03:10:00+00:00,BUY,118865.5,118765.5,119015.5,118765.5,-100.0,SL,100.0,2025-08
2025-08-15 04:00:00+00:00,2025-08-15 04:05:00+00:00,BUY,119017.0,118917.0,119167.0,118917.0,-100.0,SL,100.0,2025-08
2025-08-15 04:45:00+00:00,2025-08-15 05:10:00+00:00,SELL,118873.0,118973.0,118723.0,118723.0,150.0,TP,100.0,2025-08
2025-08-15 06:35:00+00:00,2025-08-15 07:00:00+00:00,BUY,119128.5,119028.5,119278.5,119028.5,-100.0,SL,100.0,2025-08
2025-08-15 08:50:00+00:00,2025-08-15 08:55:00+00:00,SELL,118844.5,118944.5,118694.5,118944.5,-100.0,SL,100.0,2025-08
2025-08-15 11:05:00+00:00,2025-08-15 12:20:00+00:00,BUY,118980.0,118880.0,119130.0,118880.0,-100.0,SL,100.0,2025-08
2025-08-15 14:45:00+00:00,2025-08-15 14:50:00+00:00,SELL,117635.5,117735.5,117485.5,117485.5,150.0,TP,100.0,2025-08
2025-08-15 17:10:00+00:00,2025-08-15 17:15:00+00:00,SELL,117092.0,117192.0,116942.0,117192.0,-100.0,SL,100.0,2025-08
2025-08-15 18:50:00+00:00,2025-08-15 18:55:00+00:00,BUY,117358.5,117258.5,117508.5,117258.5,-100.0,SL,100.0,2025-08
2025-08-15 19:15:00+00:00,2025-08-15 19:20:00+00:00,BUY,117358.5,117258.5,117508.5,117258.5,-100.0,SL,100.0,2025-08
2025-08-15 23:05:00+00:00,2025-08-15 23:15:00+00:00,SELL,117420.0,117520.0,117270.0,117270.0,150.0,TP,100.0,2025-08
2025-08-16 01:10:00+00:00,2025-08-16 01:20:00+00:00,BUY,117736.0,117636.0,117886.0,117636.0,-100.0,SL,100.0,2025-08
2025-08-16 02:00:00+00:00,2025-08-16 02:40:00+00:00,SELL,117632.0,117732.0,117482.0,117482.0,150.0,TP,100.0,2025-08
2025-08-16 08:40:00+00:00,2025-08-16 08:50:00+00:00,BUY,117645.0,117545.0,117795.0,117545.0,-100.0,SL,100.0,2025-08
2025-08-16 11:05:00+00:00,2025-08-16 12:20:00+00:00,BUY,117401.5,117301.5,117551.5,117301.5,-100.0,SL,100.0,2025-08
2025-08-16 13:45:00+00:00,2025-08-16 13:50:00+00:00,SELL,117573.5,117673.5,117423.5,117673.5,-100.0,SL,100.0,2025-08
2025-08-16 15:40:00+00:00,2025-08-16 16:05:00+00:00,SELL,117614.0,117714.0,117464.0,117714.0,-100.0,SL,100.0,2025-08
2025-08-16 18:10:00+00:00,2025-08-16 18:45:00+00:00,BUY,117705.0,117605.0,117855.0,117605.0,-100.0,SL,100.0,2025-08
2025-08-16 21:00:00+00:00,2025-08-16 21:40:00+00:00,SELL,117545.5,117645.5,117395.5,117395.5,150.0,TP,100.0,2025-08
2025-08-16 23:00:00+00:00,2025-08-17 00:45:00+00:00,SELL,117388.5,117488.5,117238.5,117238.5,150.0,TP,100.0,2025-08
2025-08-17 01:25:00+00:00,2025-08-17 01:35:00+00:00,BUY,117281.5,117181.5,117431.5,117431.5,150.0,TP,100.0,2025-08
2025-08-17 06:30:00+00:00,2025-08-17 07:05:00+00:00,SELL,117956.0,118056.0,117806.0,117806.0,150.0,TP,100.0,2025-08
2025-08-17 07:20:00+00:00,2025-08-17 08:35:00+00:00,SELL,117938.5,118038.5,117788.5,118038.5,-100.0,SL,100.0,2025-08
2025-08-17 10:05:00+00:00,2025-08-17 10:55:00+00:00,SELL,118210.5,118310.5,118060.5,118310.5,-100.0,SL,100.0,2025-08
2025-08-17 11:30:00+00:00,2025-08-17 12:05:00+00:00,BUY,118329.5,118229.5,118479.5,118229.5,-100.0,SL,100.0,2025-08
2025-08-17 13:25:00+00:00,2025-08-17 13:40:00+00:00,BUY,118140.0,118040.0,118290.0,118290.0,150.0,TP,100.0,2025-08
2025-08-17 16:10:00+00:00,2025-08-17 16:15:00+00:00,SELL,118183.0,118283.0,118033.0,118033.0,150.0,TP,100.0,2025-08
2025-08-17 16:30:00+00:00,2025-08-17 16:50:00+00:00,SELL,117961.5,118061.5,117811.5,117811.5,150.0,TP,100.0,2025-08
2025-08-17 17:30:00+00:00,2025-08-17 18:20:00+00:00,BUY,117851.0,117751.0,118001.0,117751.0,-100.0,SL,100.0,2025-08
2025-08-17 18:50:00+00:00,2025-08-17 18:55:00+00:00,SELL,117692.0,117692.0,117542.0,117542.0,150.0,TP,0.0,2025-08
2025-08-17 21:45:00+00:00,2025-08-17 22:30:00+00:00,BUY,117712.0,117612.0,117862.0,117862.0,150.0,TP,100.0,2025-08
2025-08-18 01:20:00+00:00,2025-08-18 01:25:00+00:00,SELL,117120.5,117120.5,116970.5,117120.5,0.0,C2C,0.0,2025-08
2025-08-18 02:35:00+00:00,2025-08-18 02:40:00+00:00,BUY,115990.0,115890.0,116140.0,115890.0,-100.0,SL,100.0,2025-08
2025-08-18 03:15:00+00:00,2025-08-18 03:20:00+00:00,SELL,115295.5,115395.5,115145.5,115395.5,-100.0,SL,100.0,2025-08
2025-08-18 03:55:00+00:00,2025-08-18 04:00:00+00:00,BUY,115319.5,115219.5,115469.5,115219.5,-100.0,SL,100.0,2025-08
2025-08-18 05:55:00+00:00,2025-08-18 06:00:00+00:00,BUY,115528.5,115428.5,115678.5,115428.5,-100.0,SL,100.0,2025-08
2025-08-18 09:40:00+00:00,2025-08-18 10:20:00+00:00,BUY,115034.0,114934.0,115184.0,115184.0,150.0,TP,100.0,2025-08
2025-08-18 11:55:00+00:00,2025-08-18 12:10:00+00:00,BUY,114961.0,114861.0,115111.0,115111.0,150.0,TP,100.0,2025-08
2025-08-18 12:30:00+00:00,2025-08-18 12:35:00+00:00,BUY,115164.0,115064.0,115314.0,115064.0,-100.0,SL,100.0,2025-08
2025-08-18 14:55:00+00:00,2025-08-18 15:00:00+00:00,BUY,115488.5,115388.5,115638.5,115638.5,150.0,TP,100.0,2025-08
2025-08-18 16:45:00+00:00,2025-08-18 16:50:00+00:00,BUY,116091.0,115991.0,116241.0,115991.0,-100.0,SL,100.0,2025-08
2025-08-18 19:10:00+00:00,2025-08-18 19:15:00+00:00,SELL,116320.5,116420.5,116170.5,116170.5,150.0,TP,100.0,2025-08
2025-08-18 20:10:00+00:00,2025-08-18 20:35:00+00:00,BUY,116363.5,116263.5,116513.5,116263.5,-100.0,SL,100.0,2025-08
2025-08-18 20:55:00+00:00,2025-08-18 21:10:00+00:00,BUY,116363.5,116263.5,116513.5,116513.5,150.0,TP,100.0,2025-08
2025-08-19 00:00:00+00:00,2025-08-19 00:20:00+00:00,BUY,116259.0,116159.0,116409.0,116159.0,-100.0,SL,100.0,2025-08
2025-08-19 02:50:00+00:00,2025-08-19 02:55:00+00:00,BUY,116002.0,115902.0,116152.0,115902.0,-100.0,SL,100.0,2025-08
2025-08-19 04:40:00+00:00,2025-08-19 04:55:00+00:00,BUY,115125.0,115025.0,115275.0,115275.0,150.0,TP,100.0,2025-08
2025-08-19 08:10:00+00:00,2025-08-19 08:30:00+00:00,BUY,114999.5,114899.5,115149.5,114899.5,-100.0,SL,100.0,2025-08
2025-08-19 11:05:00+00:00,2025-08-19 12:05:00+00:00,BUY,115501.0,115401.0,115651.0,115401.0,-100.0,SL,100.0,2025-08
2025-08-19 13:30:00+00:00,2025-08-19 13:35:00+00:00,SELL,115478.0,115578.0,115328.0,115328.0,150.0,TP,100.0,2025-08
2025-08-19 15:20:00+00:00,2025-08-19 15:35:00+00:00,BUY,114040.5,113940.5,114190.5,113940.5,-100.0,SL,100.0,2025-08
2025-08-19 17:30:00+00:00,2025-08-19 17:45:00+00:00,BUY,113471.0,113371.0,113621.0,113371.0,-100.0,SL,100.0,2025-08
2025-08-19 19:20:00+00:00,2025-08-19 19:25:00+00:00,BUY,113203.5,113103.5,113353.5,113353.5,150.0,TP,100.0,2025-08
2025-08-19 22:25:00+00:00,2025-08-19 22:35:00+00:00,BUY,113290.5,113190.5,113440.5,113190.5,-100.0,SL,100.0,2025-08
2025-08-20 01:50:00+00:00,2025-08-20 01:55:00+00:00,BUY,113084.0,112984.0,113234.0,112984.0,-100.0,SL,100.0,2025-08
2025-08-20 06:45:00+00:00,2025-08-20 06:55:00+00:00,SELL,113537.0,113637.0,113387.0,113637.0,-100.0,SL,100.0,2025-08
2025-08-20 07:30:00+00:00,2025-08-20 07:55:00+00:00,SELL,113585.5,113685.5,113435.5,113435.5,150.0,TP,100.0,2025-08
2025-08-20 11:10:00+00:00,2025-08-20 11:30:00+00:00,SELL,113556.0,113656.0,113406.0,113406.0,150.0,TP,100.0,2025-08
2025-08-20 13:30:00+00:00,2025-08-20 13:35:00+00:00,SELL,113208.5,113308.5,113058.5,113308.5,-100.0,SL,100.0,2025-08
2025-08-20 14:30:00+00:00,2025-08-20 14:35:00+00:00,BUY,113456.5,113356.5,113606.5,113606.5,150.0,TP,100.0,2025-08
2025-08-20 16:15:00+00:00,2025-08-20 16:20:00+00:00,BUY,113889.0,113789.0,114039.0,114039.0,150.0,TP,100.0,2025-08
2025-08-20 19:05:00+00:00,2025-08-20 19:10:00+00:00,BUY,113657.5,113557.5,113807.5,113807.5,150.0,TP,100.0,2025-08
2025-08-20 21:15:00+00:00,2025-08-20 21:20:00+00:00,SELL,114280.0,114380.0,114130.0,114130.0,150.0,TP,100.0,2025-08
2025-08-21 00:00:00+00:00,2025-08-21 00:15:00+00:00,SELL,114167.5,114267.5,114017.5,114017.5,150.0,TP,100.0,2025-08
2025-08-21 01:55:00+00:00,2025-08-21 02:00:00+00:00,BUY,114471.0,114371.0,114621.0,114621.0,150.0,TP,100.0,2025-08
2025-08-21 04:35:00+00:00,2025-08-21 04:45:00+00:00,SELL,113831.0,113931.0,113681.0,113931.0,-100.0,SL,100.0,2025-08
2025-08-21 06:00:00+00:00,2025-08-21 06:05:00+00:00,SELL,113806.0,113906.0,113656.0,113656.0,150.0,TP,100.0,2025-08
2025-08-21 07:20:00+00:00,2025-08-21 07:25:00+00:00,SELL,113571.5,113671.5,113421.5,113671.5,-100.0,SL,100.0,2025-08
2025-08-21 09:30:00+00:00,2025-08-21 09:55:00+00:00,BUY,113462.5,113362.5,113612.5,113362.5,-100.0,SL,100.0,2025-08
2025-08-21 11:05:00+00:00,2025-08-21 11:35:00+00:00,BUY,113415.0,113315.0,113565.0,113315.0,-100.0,SL,100.0,2025-08
2025-08-21 14:35:00+00:00,2025-08-21 14:40:00+00:00,SELL,113310.0,113310.0,113160.0,113160.0,150.0,TP,0.0,2025-08
2025-08-21 16:25:00+00:00,2025-08-21 16:30:00+00:00,SELL,112610.0,112710.0,112460.0,112710.0,-100.0,SL,100.0,2025-08
2025-08-21 19:20:00+00:00,2025-08-21 19:30:00+00:00,SELL,112188.0,112288.0,112038.0,112038.0,150.0,TP,100.0,2025-08
2025-08-21 20:05:00+00:00,2025-08-21 20:25:00+00:00,BUY,112252.5,112152.5,112402.5,112402.5,150.0,TP,100.0,2025-08
2025-08-21 23:55:00+00:00,2025-08-22 00:05:00+00:00,BUY,112433.5,112333.5,112583.5,112583.5,150.0,TP,100.0,2025-08
2025-08-22 04:50:00+00:00,2025-08-22 04:55:00+00:00,SELL,112895.0,112995.0,112745.0,112745.0,150.0,TP,100.0,2025-08
2025-08-22 06:10:00+00:00,2025-08-22 06:25:00+00:00,BUY,113258.0,113158.0,113408.0,113158.0,-100.0,SL,100.0,2025-08
2025-08-22 08:05:00+00:00,2025-08-22 08:25:00+00:00,BUY,113178.0,113078.0,113328.0,113078.0,-100.0,SL,100.0,2025-08
2025-08-22 09:30:00+00:00,2025-08-22 09:35:00+00:00,BUY,112994.0,112894.0,113144.0,112894.0,-100.0,SL,100.0,2025-08
2025-08-22 10:05:00+00:00,2025-08-22 10:15:00+00:00,SELL,112821.5,112921.5,112671.5,112671.5,150.0,TP,100.0,2025-08
2025-08-22 12:45:00+00:00,2025-08-22 12:50:00+00:00,BUY,112325.0,112225.0,112475.0,112475.0,150.0,TP,100.0,2025-08
2025-08-22 15:50:00+00:00,2025-08-22 15:55:00+00:00,SELL,116634.5,116734.5,116484.5,116734.5,-100.0,SL,100.0,2025-08
2025-08-22 16:15:00+00:00,2025-08-22 16:20:00+00:00,SELL,116329.5,116429.5,116179.5,116179.5,150.0,TP,100.0,2025-08
2025-08-22 17:00:00+00:00,2025-08-22 17:05:00+00:00,BUY,116422.5,116322.5,116572.5,116572.5,150.0,TP,100.0,2025-08
2025-08-22 21:15:00+00:00,2025-08-22 21:20:00+00:00,SELL,116821.5,116921.5,116671.5,116921.5,-100.0,SL,100.0,2025-08
2025-08-23 00:10:00+00:00,2025-08-23 00:20:00+00:00,SELL,116732.0,116832.0,116582.0,116832.0,-100.0,SL,100.0,2025-08
2025-08-23 03:35:00+00:00,2025-08-23 03:45:00+00:00,SELL,115588.5,115688.5,115438.5,115438.5,150.0,TP,100.0,2025-08
2025-08-23 06:25:00+00:00,2025-08-23 07:15:00+00:00,SELL,115776.5,115876.5,115626.5,115876.5,-100.0,SL,100.0,2025-08
2025-08-23 07:35:00+00:00,2025-08-23 08:20:00+00:00,BUY,115831.0,115731.0,115981.0,115731.0,-100.0,SL,100.0,2025-08
2025-08-23 09:30:00+00:00,2025-08-23 11:00:00+00:00,BUY,115649.0,115549.0,115799.0,115549.0,-100.0,SL,100.0,2025-08
2025-08-23 12:10:00+00:00,2025-08-23 12:20:00+00:00,BUY,115434.5,115334.5,115584.5,115334.5,-100.0,SL,100.0,2025-08
2025-08-23 13:00:00+00:00,2025-08-23 13:05:00+00:00,BUY,115453.0,115353.0,115603.0,115353.0,-100.0,SL,100.0,2025-08
2025-08-23 14:35:00+00:00,2025-08-23 14:45:00+00:00,SELL,114769.5,114869.5,114619.5,114619.5,150.0,TP,100.0,2025-08
2025-08-23 16:20:00+00:00,2025-08-23 16:35:00+00:00,BUY,114913.0,114813.0,115063.0,114813.0,-100.0,SL,100.0,2025-08
2025-08-23 20:15:00+00:00,2025-08-23 20:55:00+00:00,BUY,115154.5,115054.5,115304.5,115304.5,150.0,TP,100.0,2025-08
2025-08-23 21:45:00+00:00,2025-08-23 21:55:00+00:00,BUY,115098.5,114998.5,115248.5,114998.5,-100.0,SL,100.0,2025-08
2025-08-23 22:50:00+00:00,2025-08-24 00:40:00+00:00,BUY,115258.0,115158.0,115408.0,115408.0,150.0,TP,100.0,2025-08
2025-08-24 01:40:00+00:00,2025-08-24 02:05:00+00:00,BUY,115448.5,115348.5,115598.5,115598.5,150.0,TP,100.0,2025-08
2025-08-24 04:00:00+00:00,2025-08-24 05:30:00+00:00,BUY,115139.5,115039.5,115289.5,115039.5,-100.0,SL,100.0,2025-08
2025-08-24 06:05:00+00:00,2025-08-24 06:25:00+00:00,SELL,114909.5,115009.5,114759.5,115009.5,-100.0,SL,100.0,2025-08
2025-08-24 09:10:00+00:00,2025-08-24 09:30:00+00:00,SELL,114738.0,114838.0,114588.0,114838.0,-100.0,SL,100.0,2025-08
2025-08-24 10:40:00+00:00,2025-08-24 11:00:00+00:00,BUY,114821.5,114721.5,114971.5,114721.5,-100.0,SL,100.0,2025-08
2025-08-24 12:10:00+00:00,2025-08-24 12:25:00+00:00,BUY,114815.5,114715.5,114965.5,114715.5,-100.0,SL,100.0,2025-08
2025-08-24 18:10:00+00:00,2025-08-24 18:15:00+00:00,BUY,114636.0,114536.0,114786.0,114786.0,150.0,TP,100.0,2025-08
2025-08-24 19:30:00+00:00,2025-08-24 19:35:00+00:00,SELL,114486.5,114486.5,114336.5,114336.5,150.0,TP,0.0,2025-08
2025-08-24 19:45:00+00:00,2025-08-24 19:50:00+00:00,SELL,112312.5,112412.5,112162.5,112412.5,-100.0,SL,100.0,2025-08
2025-08-24 20:05:00+00:00,2025-08-24 20:10:00+00:00,SELL,111972.0,112072.0,111822.0,112072.0,-100.0,SL,100.0,2025-08
2025-08-24 20:40:00+00:00,2025-08-24 20:45:00+00:00,BUY,112878.0,112778.0,113028.0,112778.0,-100.0,SL,100.0,2025-08
2025-08-24 22:35:00+00:00,2025-08-24 22:40:00+00:00,BUY,113025.0,112925.0,113175.0,113175.0,150.0,TP,100.0,2025-08
2025-08-25 00:15:00+00:00,2025-08-25 00:20:00+00:00,SELL,113322.5,113422.5,113172.5,113172.5,150.0,TP,100.0,2025-08
2025-08-25 02:00:00+00:00,2025-08-25 02:10:00+00:00,BUY,113107.5,113007.5,113257.5,113257.5,150.0,TP,100.0,2025-08
2025-08-25 03:30:00+00:00,2025-08-25 03:35:00+00:00,SELL,113268.5,113368.5,113118.5,113368.5,-100.0,SL,100.0,2025-08
2025-08-25 05:05:00+00:00,2025-08-25 05:40:00+00:00,SELL,112576.0,112676.0,112426.0,112426.0,150.0,TP,100.0,2025-08
2025-08-25 06:20:00+00:00,2025-08-25 06:25:00+00:00,BUY,112403.0,112303.0,112553.0,112303.0,-100.0,SL,100.0,2025-08
2025-08-25 08:35:00+00:00,2025-08-25 08:40:00+00:00,BUY,111751.0,111651.0,111901.0,111651.0,-100.0,SL,100.0,2025-08
2025-08-25 09:20:00+00:00,2025-08-25 09:25:00+00:00,BUY,111579.0,111479.0,111729.0,111479.0,-100.0,SL,100.0,2025-08
2025-08-25 10:15:00+00:00,2025-08-25 10:25:00+00:00,SELL,111395.5,111495.5,111245.5,111245.5,150.0,TP,100.0,2025-08
2025-08-25 12:20:00+00:00,2025-08-25 12:25:00+00:00,BUY,111401.0,111301.0,111551.0,111551.0,150.0,TP,100.0,2025-08
2025-08-25 15:20:00+00:00,2025-08-25 15:25:00+00:00,BUY,112360.0,112260.0,112510.0,112510.0,150.0,TP,100.0,2025-08
2025-08-25 22:45:00+00:00,2025-08-25 22:55:00+00:00,SELL,110291.5,110391.5,110141.5,110141.5,150.0,TP,100.0,2025-08
2025-08-25 23:05:00+00:00,2025-08-25 23:10:00+00:00,SELL,109896.5,109996.5,109746.5,109996.5,-100.0,SL,100.0,2025-08
2025-08-26 00:00:00+00:00,2025-08-26 00:05:00+00:00,SELL,109739.5,109839.5,109589.5,109589.5,150.0,TP,100.0,2025-08
2025-08-26 05:05:00+00:00,2025-08-26 05:30:00+00:00,BUY,110201.0,110101.0,110351.0,110101.0,-100.0,SL,100.0,2025-08
2025-08-26 07:30:00+00:00,2025-08-26 07:35:00+00:00,BUY,110300.0,110200.0,110450.0,110450.0,150.0,TP,100.0,2025-08
2025-08-26 08:15:00+00:00,2025-08-26 08:20:00+00:00,BUY,110343.5,110243.5,110493.5,110243.5,-100.0,SL,100.0,2025-08
2025-08-26 10:45:00+00:00,2025-08-26 11:05:00+00:00,SELL,110217.0,110317.0,110067.0,110067.0,150.0,TP,100.0,2025-08
2025-08-26 12:50:00+00:00,2025-08-26 12:55:00+00:00,SELL,110038.0,110138.0,109888.0,110138.0,-100.0,SL,100.0,2025-08
2025-08-26 14:00:00+00:00,2025-08-26 14:05:00+00:00,BUY,110145.5,110045.5,110295.5,110045.5,-100.0,SL,100.0,2025-08
2025-08-26 15:15:00+00:00,2025-08-26 15:20:00+00:00,SELL,110124.0,110224.0,109974.0,110224.0,-100.0,SL,100.0,2025-08
2025-08-26 16:30:00+00:00,2025-08-26 16:35:00+00:00,BUY,109750.0,109650.0,109900.0,109650.0,-100.0,SL,100.0,2025-08
2025-08-26 17:55:00+00:00,2025-08-26 18:00:00+00:00,BUY,109903.0,109803.0,110053.0,110053.0,150.0,TP,100.0,2025-08
2025-08-26 19:15:00+00:00,2025-08-26 19:20:00+00:00,BUY,110762.5,110662.5,110912.5,110912.5,150.0,TP,100.0,2025-08
2025-08-26 19:50:00+00:00,2025-08-26 20:00:00+00:00,BUY,111082.0,110982.0,111232.0,110982.0,-100.0,SL,100.0,2025-08
2025-08-26 20:50:00+00:00,2025-08-26 21:00:00+00:00,BUY,111280.5,111180.5,111430.5,111180.5,-100.0,SL,100.0,2025-08
2025-08-27 02:05:00+00:00,2025-08-27 02:15:00+00:00,SELL,111087.5,111187.5,110937.5,111187.5,-100.0,SL,100.0,2025-08
2025-08-27 04:45:00+00:00,2025-08-27 04:50:00+00:00,BUY,111630.5,111530.5,111780.5,111530.5,-100.0,SL,100.0,2025-08
2025-08-27 06:35:00+00:00,2025-08-27 06:55:00+00:00,SELL,111131.0,111231.0,110981.0,110981.0,150.0,TP,100.0,2025-08
2025-08-27 07:05:00+00:00,2025-08-27 07:15:00+00:00,SELL,110986.5,111086.5,110836.5,110836.5,150.0,TP,100.0,2025-08
2025-08-27 08:10:00+00:00,2025-08-27 08:45:00+00:00,SELL,110620.0,110720.0,110470.0,110470.0,150.0,TP,100.0,2025-08
2025-08-27 11:35:00+00:00,2025-08-27 12:10:00+00:00,BUY,111231.0,111131.0,111381.0,111131.0,-100.0,SL,100.0,2025-08
2025-08-27 13:30:00+00:00,2025-08-27 13:35:00+00:00,SELL,111040.0,111140.0,110890.0,111140.0,-100.0,SL,100.0,2025-08
2025-08-27 15:30:00+00:00,2025-08-27 15:40:00+00:00,SELL,111631.0,111731.0,111481.0,111731.0,-100.0,SL,100.0,2025-08
2025-08-27 16:45:00+00:00,2025-08-27 17:00:00+00:00,BUY,112099.5,111999.5,112249.5,111999.5,-100.0,SL,100.0,2025-08
2025-08-27 20:20:00+00:00,2025-08-27 20:25:00+00:00,BUY,112183.0,112083.0,112333.0,112083.0,-100.0,SL,100.0,2025-08
2025-08-28 00:20:00+00:00,2025-08-28 00:25:00+00:00,SELL,111174.5,111274.5,111024.5,111024.5,150.0,TP,100.0,2025-08
2025-08-28 03:00:00+00:00,2025-08-28 03:05:00+00:00,SELL,111399.5,111499.5,111249.5,111499.5,-100.0,SL,100.0,2025-08
2025-08-28 06:25:00+00:00,2025-08-28 06:30:00+00:00,BUY,112912.5,112812.5,113062.5,113062.5,150.0,TP,100.0,2025-08
2025-08-28 12:30:00+00:00,2025-08-28 12:35:00+00:00,BUY,112980.0,112880.0,113130.0,112880.0,-100.0,SL,100.0,2025-08
2025-08-28 13:20:00+00:00,2025-08-28 13:25:00+00:00,BUY,113212.5,113112.5,113362.5,113112.5,-100.0,SL,100.0,2025-08
2025-08-28 14:10:00+00:00,2025-08-28 14:15:00+00:00,BUY,113045.0,112945.0,113195.0,112945.0,-100.0,SL,100.0,2025-08
2025-08-28 15:25:00+00:00,2025-08-28 15:30:00+00:00,SELL,112484.0,112584.0,112334.0,112584.0,-100.0,SL,100.0,2025-08
2025-08-28 18:20:00+00:00,2025-08-28 18:25:00+00:00,BUY,112369.5,112269.5,112519.5,112519.5,150.0,TP,100.0,2025-08
2025-08-28 21:10:00+00:00,2025-08-28 21:20:00+00:00,BUY,112070.0,111970.0,112220.0,111970.0,-100.0,SL,100.0,2025-08
2025-08-29 00:05:00+00:00,2025-08-29 00:25:00+00:00,SELL,112398.5,112498.5,112248.5,112498.5,-100.0,SL,100.0,2025-08
2025-08-29 02:20:00+00:00,2025-08-29 02:25:00+00:00,BUY,111672.5,111572.5,111822.5,111572.5,-100.0,SL,100.0,2025-08
2025-08-29 03:05:00+00:00,2025-08-29 03:35:00+00:00,BUY,111479.5,111379.5,111629.5,111629.5,150.0,TP,100.0,2025-08
2025-08-29 03:50:00+00:00,2025-08-29 03:55:00+00:00,BUY,111766.5,111666.5,111916.5,111666.5,-100.0,SL,100.0,2025-08
2025-08-29 05:55:00+00:00,2025-08-29 06:05:00+00:00,BUY,111275.5,111175.5,111425.5,111175.5,-100.0,SL,100.0,2025-08
2025-08-29 18:00:00+00:00,2025-08-29 18:05:00+00:00,SELL,108285.5,108385.5,108135.5,108385.5,-100.0,SL,100.0,2025-08
2025-08-29 19:00:00+00:00,2025-08-29 19:05:00+00:00,SELL,108063.5,108163.5,107913.5,108163.5,-100.0,SL,100.0,2025-08
2025-08-29 19:15:00+00:00,2025-08-29 19:20:00+00:00,BUY,108436.0,108336.0,108586.0,108586.0,150.0,TP,100.0,2025-08
2025-08-29 19:50:00+00:00,2025-08-29 19:55:00+00:00,SELL,108340.5,108440.5,108190.5,108190.5,150.0,TP,100.0,2025-08
2025-08-29 21:30:00+00:00,2025-08-29 21:35:00+00:00,BUY,108012.0,107912.0,108162.0,108162.0,150.0,TP,100.0,2025-08
2025-08-29 22:55:00+00:00,2025-08-29 23:20:00+00:00,BUY,108333.0,108233.0,108483.0,108483.0,150.0,TP,100.0,2025-08
2025-08-30 01:20:00+00:00,2025-08-30 01:25:00+00:00,SELL,108157.0,108257.0,108007.0,108007.0,150.0,TP,100.0,2025-08
2025-08-30 06:00:00+00:00,2025-08-30 06:10:00+00:00,BUY,108493.0,108393.0,108643.0,108393.0,-100.0,SL,100.0,2025-08
2025-08-30 06:55:00+00:00,2025-08-30 07:05:00+00:00,BUY,108284.0,108184.0,108434.0,108184.0,-100.0,SL,100.0,2025-08
2025-08-30 10:05:00+00:00,2025-08-30 10:40:00+00:00,BUY,108594.0,108494.0,108744.0,108494.0,-100.0,SL,100.0,2025-08
2025-08-30 12:00:00+00:00,2025-08-30 12:40:00+00:00,SELL,108477.0,108577.0,108327.0,108327.0,150.0,TP,100.0,2025-08
2025-08-30 13:05:00+00:00,2025-08-30 13:10:00+00:00,SELL,108411.5,108511.5,108261.5,108261.5,150.0,TP,100.0,2025-08
2025-08-30 15:00:00+00:00,2025-08-30 15:15:00+00:00,SELL,108550.0,108650.0,108400.0,108650.0,-100.0,SL,100.0,2025-08
2025-08-30 17:35:00+00:00,2025-08-30 17:45:00+00:00,SELL,108757.0,108857.0,108607.0,108607.0,150.0,TP,100.0,2025-08
2025-08-30 19:35:00+00:00,2025-08-30 20:10:00+00:00,BUY,108799.5,108699.5,108949.5,108699.5,-100.0,SL,100.0,2025-08
2025-08-30 21:05:00+00:00,2025-08-30 23:25:00+00:00,SELL,108554.0,108654.0,108404.0,108654.0,-100.0,SL,100.0,2025-08
2025-08-31 01:10:00+00:00,2025-08-31 01:15:00+00:00,SELL,109098.5,109198.5,108948.5,109198.5,-100.0,SL,100.0,2025-08
2025-08-31 03:05:00+00:00,2025-08-31 03:15:00+00:00,BUY,109287.5,109187.5,109437.5,109187.5,-100.0,SL,100.0,2025-08
